zip,type,primary_city,state,county,timezone
28466,STANDARD,Wallace,NC,Duplin County,America/New_York
28508,STANDARD,Albertson,NC,Duplin County,America/New_York
28518,STANDARD,Beulaville,NC,Duplin County,America/New_York
28521,STANDARD,Chinquapin,NC,Duplin County,America/New_York
28572,STANDARD,Pink Hill,NC,Duplin County,America/New_York
27503,STANDARD,Bahama,NC,Durham County,America/New_York
27701,STANDARD,Durham,NC,Durham County,America/New_York
27703,STANDARD,Durham,NC,Durham County,America/New_York
27704,STANDARD,Durham,NC,Durham County,America/New_York
27705,STANDARD,Durham,NC,Durham County,America/New_York
27706,STANDARD,Durham,NC,Durham County,America/New_York
27707,STANDARD,Durham,NC,Durham County,America/New_York
27712,STANDARD,Durham,NC,Durham County,America/New_York
27713,STANDARD,Durham,NC,Durham County,America/New_York
27708,UNIQUE,Durham,NC,Durham County,America/New_York
27710,UNIQUE,Durham,NC,Durham County,America/New_York
27711,UNIQUE,Durham,NC,Durham County,America/New_York
12501,STANDARD,Amenia,NY,Dutchess County,America/New_York
12507,STANDARD,Barrytown,NY,Dutchess County,America/New_York
12508,STANDARD,Beacon,NY,Dutchess County,America/New_York
12514,STANDARD,Clinton Corners,NY,Dutchess County,America/New_York
12522,STANDARD,Dover Plains,NY,Dutchess County,America/New_York
12524,STANDARD,Fishkill,NY,Dutchess County,America/New_York
12531,STANDARD,Holmes,NY,Dutchess County,America/New_York
12533,STANDARD,Hopewell Junction,NY,Dutchess County,America/New_York
12538,STANDARD,Hyde Park,NY,Dutchess County,America/New_York
12540,STANDARD,Lagrangeville,NY,Dutchess County,America/New_York
12545,STANDARD,Millbrook,NY,Dutchess County,America/New_York
12546,STANDARD,Millerton,NY,Dutchess County,America/New_York
12564,STANDARD,Pawling,NY,Dutchess County,America/New_York
12567,STANDARD,Pine Plains,NY,Dutchess County,America/New_York
12569,STANDARD,Pleasant Valley,NY,Dutchess County,America/New_York
12570,STANDARD,Poughquag,NY,Dutchess County,America/New_York
12571,STANDARD,Red Hook,NY,Dutchess County,America/New_York
12572,STANDARD,Rhinebeck,NY,Dutchess County,America/New_York
12578,STANDARD,Salt Point,NY,Dutchess County,America/New_York
12580,STANDARD,Staatsburg,NY,Dutchess County,America/New_York
12581,STANDARD,Stanfordville,NY,Dutchess County,America/New_York
12582,STANDARD,Stormville,NY,Dutchess County,America/New_York
12583,STANDARD,Tivoli,NY,Dutchess County,America/New_York
12585,STANDARD,Verbank,NY,Dutchess County,America/New_York
